row ID,row m/z,row retention time,5101-b1-control_c18neg_82.mzML Peak height,5105-b3-lyc_c18neg_21.mzML Peak height,5112-b1-beta_c18neg_34.mzML Peak height,5107-b1-beta_c18neg_29.mzML Peak height,5105-b1-lyc_c18neg_76.mzML Peak height,5102-b1-control_c18neg_5.mzML Peak height,5101-b3-control_c18neg_66.mzML Peak height,5103-b1-lyc_c18neg_35.mzML Peak height,5104-b3-lyc_c18neg_32.mzML Peak height,5109-b3-beta_c18neg_81.mzML Peak height,5104-b1-lyc_c18neg_10.mzML Peak height,5108-b1-control_c18neg_71.mzML Peak height,5113-b3-beta_c18neg_47.mzML Peak height,5111-b1-control_c18neg_4.mzML Peak height,5109-b1-beta_c18neg_65.mzML Peak height,5111-b3-control_c18neg_39.mzML Peak height,5110-b1-lyc_c18neg_59.mzML Peak height,5102-b3-control_c18neg_33.mzML Peak height,5108-b3-control_c18neg_22.mzML Peak height,5103-b3-lyc_c18neg_63.mzML Peak height,5107-b3-beta_c18neg_28.mzML Peak height,5112-b3-beta_c18neg_56.mzML Peak height,5113-b1-beta_c18neg_53.mzML Peak height,5110-b3-lyc_c18neg_84.mzML Peak height,5114-b1-beta_c18neg_26.mzML Peak height,5114-b3-beta_c18neg_23.mzML Peak height,5122-b3-lyc_c18neg_75.mzML Peak height,5124-b3-control_c18neg_68.mzML Peak height,5117-b3-lyc_c18neg_2.mzML Peak height,5120-b1-beta_c18neg_72.mzML Peak height,5115-b1-lyc_c18neg_36.mzML Peak height,5125-b3-control_c18neg_51.mzML Peak height,5116-b3-control_c18neg_20.mzML Peak height,5126-b3-beta_c18neg_24.mzML Peak height,5118-b3-lyc_c18neg_9.mzML Peak height,5117-b1-lyc_c18neg_46.mzML Peak height,5123-b3-control_c18neg_40.mzML Peak height,5115-b3-lyc_c18neg_70.mzML Peak height,5122-b1-lyc_c18neg_14.mzML Peak height,5125-b1-control_c18neg_80.mzML Peak height,5123-b1-control_c18neg_11.mzML Peak height,5116-b1-control_c18neg_6.mzML Peak height,5120-b3-beta_c18neg_54.mzML Peak height,5121-b1-beta_c18neg_69.mzML Peak height,5121-b3-beta_c18neg_48.mzML Peak height,5118-b1-lyc_c18neg_57.mzML Peak height,5124-b1-control_c18neg_45.mzML Peak height,5119-b3-control_c18neg_58.mzML Peak height,5119-b1-control_c18neg_74.mzML Peak height,5127-b1-control_c18neg_30.mzML Peak height,PB2_c18neg_3.mzML Peak height,PB3_c18neg_4.mzML Peak height,PB1_c18neg_2.mzML Peak height,5131-b1-beta_c18neg_38.mzML Peak height,5135-b1-lyc_c18neg_12.mzML Peak height,5129-b3-lyc_c18neg_16.mzML Peak height,5131-b3-beta_c18neg_3.mzML Peak height,5134-b3-beta_c18neg_64.mzML Peak height,5133-b3-control_c18neg_15.mzML Peak height,5127-b3-control_c18neg_83.mzML Peak height,5126-b1-beta_c18neg_62.mzML Peak height,5136-b1-beta_c18neg_44.mzML Peak height,5133-b1-control_c18neg_27.mzML Peak height,5134-b1-beta_c18neg_42.mzML Peak height,5135-b3-lyc_c18neg_18.mzML Peak height,5128-b1-lyc_c18neg_8.mzML Peak height,5128-b3-lyc_c18neg_60.mzML Peak height,5136-b3-beta_c18neg_77.mzML Peak height,5132-b1-beta_c18neg_41.mzML Peak height,5132-b3-beta_c18neg_52.mzML Peak height,5129-b1-lyc_c18neg_78.mzML Peak height,5130-b3-lyc_c18neg_50.mzML Peak height,5130-b1-lyc_c18neg_17.mzML Peak height,QC2_c18neg_7.mzML Peak height,QC1_c18neg_1.mzML Peak height,QC3_c18neg_13.mzML Peak height,QC4_c18neg_19.mzML Peak height,QC5_c18neg_25.mzML Peak height,QC7_c18neg_37.mzML Peak height,QC8_c18neg_43.mzML Peak height,QC6_c18neg_31.mzML Peak height,QC14_c18neg_79.mzML Peak height,QC13_c18neg_73.mzML Peak height,QC12_c18neg_67.mzML Peak height,QC10_c18neg_55.mzML Peak height,QC15_c18neg_85.mzML Peak height,QC11_c18neg_61.mzML Peak height,QC9_c18neg_49.mzML Peak height,
3946,692.6191376628148,10.69763,66447.8,88331.91,82969.21,58312.7,90785.42,91144.42,88082.39,49026.348,80903.17,48506.63,99894.78,70117.164,53066.426,119714.766,56017.848,117541.875,86473.85,96445.914,60981.17,51252.492,65853.96,80480.984,40037.105,92438.32,89680.71,93673.89,138149.22,89908.734,59121.453,82917.55,79310.03,57090.223,65768.78,87738.64,115488.055,46104.848,79440.1,73431.6,128921.39,59401.164,70632.11,92951.016,85461.89,74304.23,87550.27,98999.836,92249.17,88105.66,55328.61,109672.02,1255.576,0,1218.191,98396.12,79422.14,65833.07,95953.68,100009.01,84877.46,80543.46,76712.62,78226.73,87079.63,113294.85,79717.19,84532.48,89119.82,80635.555,107987.22,90526.85,71979.32,67613.516,54596.848,84151.26,50758.625,82489.52,86204.46,85039.95,79266.83,80887.945,83672.65,79974.48,83146.64,80092.734,84519.64,80095.27,84484.125,83792.25,
3952,709.608952731217,10.707361,23455.605,30882.703,26441.705,23470.117,31338.854,31561.531,30784.268,20784.318,30117.135,18842.168,28666.326,27666.482,20471.617,34601.48,26853.395,32884.88,29538.494,28630.525,23677.902,21457.943,27424.79,27924.117,21733.605,29107.242,27208.932,30984.104,40014.566,30999.947,21911.727,30389.223,28742.906,20137.29,24765.951,30151.854,36304.316,17690.38,26682.787,25723.014,38768.0,21516.49,27369.256,33521.27,28055.418,24138.695,25162.568,34184.387,32513.662,28172.139,23032.244,36273.89,0,0,0,31585.045,26841.992,25510.066,29872.338,36978.203,27616.824,25792.346,29846.73,29341.738,31265.867,35407.184,27534.754,27757.615,26740.848,26866.416,38363.934,30481.719,23423.393,20851.95,22071.81,27187.295,12710.846,26027.879,26559.438,27098.006,25682.082,25221.113,27630.328,27392.918,27027.008,27139.47,25408.488,25946.271,27598.525,27127.861,
3953,493.49820370077083,10.658009,14039.307,13831.167,13717.972,12920.353,15718.337,12935.144,12840.13,13401.96,12510.499,14773.608,15177.707,14831.28,13458.985,12257.953,14893.4375,14537.215,14577.744,13470.5205,13464.726,15292.655,12930.846,14492.695,14693.757,15199.927,12419.833,13701.268,14535.882,13717.0205,13913.193,12791.571,13850.219,16281.32,13054.074,12886.274,13338.592,14038.81,13806.239,13967.445,13583.61,15261.532,11221.89,13594.005,12922.893,12832.425,12577.09,14253.283,13225.65,12474.284,13644.472,14181.989,13069.308,15137.491,14427.537,15378.265,12502.54,13272.196,14242.432,13669.761,12830.767,13318.404,13838.765,12485.564,14083.251,14189.941,12066.915,13567.137,14149.509,14436.696,14544.3545,13991.506,13550.404,14500.951,13137.462,12603.805,6178.127,13241.474,12194.875,13347.643,12375.418,14395.503,13391.481,15252.618,13385.422,13396.281,13542.291,14500.091,13126.485,13729.088,
3961,1612.3697552296533,10.734421,0,1138.5396,0,0,0,0,0,0,1067.9774,0,1019.786,0,0,0,0,0,0,0,1092.9287,0,0,0,0,0,1177.1254,0,0,1048.1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.42303,1040.5052,0,0,0,0,0,0,0,0,0,0,1105.575,0,1198.3696,1133.7047,0,0,0,0,0,0,0,0,1152.1746,0,0,0,0,0,0,70819.67,0,1205.0829,1241.0482,0,0,0,0,1145.9834,1121.5786,1162.0533,1027.8104,0,0,
3963,717.711878053701,10.725499,8969.107,8278.799,10248.697,9043.769,8102.975,7922.069,8517.506,8600.51,10223.483,10061.219,10403.655,8453.278,8699.937,8906.55,8642.0,8870.131,7622.5127,8319.314,9399.96,9497.004,8338.63,8676.468,11035.385,10139.207,8993.651,8465.208,8293.698,9435.394,10686.852,9776.295,9942.581,11108.529,9735.963,9394.622,9916.119,8710.854,9084.903,9166.535,10450.663,8627.086,11787.479,9261.779,8836.25,8563.096,9552.142,11474.528,9655.561,8053.5107,9733.244,8899.389,10265.287,9310.31,12647.553,9546.348,9931.2705,9047.765,10561.567,9127.48,9028.803,9215.518,9466.485,9970.989,9024.6875,8294.268,10337.636,10131.035,9133.705,7978.0996,7941.3604,8649.229,9168.471,9233.473,8821.114,10044.855,5132.629,10087.339,8872.864,9529.968,9266.243,8780.832,10013.316,8870.553,8320.422,9236.995,8899.721,9318.321,9162.668,9251.246,
3964,640.5795993561494,10.728932,2462.6406,4112.7466,2783.0464,5442.62,3728.17,9599.114,3137.4468,3940.7144,5032.4834,5405.2544,3362.048,2972.467,3851.8823,6958.2754,4728.288,7802.2856,1850.2124,10971.264,2397.6338,3773.4587,5590.398,4084.9434,4232.1416,3939.8948,4769.9116,5715.624,7628.753,5988.728,2963.3809,3665.724,7036.578,2705.313,4347.131,4257.466,5159.5703,2874.044,4977.5195,8049.357,3744.5022,3450.4856,5827.0215,4773.656,3695.5938,11911.928,11250.305,4266.121,6972.0117,2970.7827,3514.0479,9778.01,0,0,0,5805.918,11377.687,7042.864,7158.1484,3608.3694,3503.76,12347.967,2300.793,8936.413,5063.776,2983.5989,10625.756,6081.842,5502.938,7726.625,3841.4111,6779.556,7862.783,8316.365,8164.2314,4889.867,3092.0166,5014.259,6490.388,5525.2397,5813.5464,4977.6016,5092.687,4683.7173,5928.4873,4607.307,5675.0864,4939.7896,5282.464,4541.674,
3965,650.6095951701128,10.728086,3886.6536,6459.8267,4686.9897,8541.1,5732.0557,17680.791,5492.823,4933.7114,5507.573,7453.0776,5082.0166,3213.3328,4663.7534,8295.0205,6811.6265,11911.022,4402.059,16064.961,4148.755,5981.068,8440.857,5257.1416,6681.893,4446.2144,6025.383,10504.39,12853.927,9966.214,3989.1914,5190.9365,12587.205,4484.0566,5555.528,5022.696,8766.214,4279.616,6417.848,13516.594,7135.725,4793.1714,9136.965,8472.058,6445.241,16187.969,20845.383,6568.098,11274.262,6076.4688,3889.552,16920.434,1225.8953,1182.3457,1448.0865,8362.134,17953.246,14558.29,9649.535,4199.457,6157.0938,17404.611,3019.3665,15950.56,7360.3003,4819.829,15716.82,8428.112,8082.041,15838.291,7185.0703,11300.6875,9900.907,14078.307,12837.598,9046.26,4917.1357,8572.36,8982.824,8198.897,7878.2256,8964.86,8784.127,8055.215,7596.423,8016.832,7582.752,7589.458,8669.125,8705.534,
3966,966.0007250000003,10.7433,110389.08,155859.69,175632.4,169294.45,110211.88,150370.83,112813.23,172507.3,168000.58,113637.36,169655.84,110830.914,177689.3,157782.11,146902.89,167927.7,106907.64,160447.83,164444.48,108876.41,166123.12,107266.914,107540.42,114128.68,171836.06,160920.81,111637.516,111760.06,173189.28,111332.15,187401.19,155385.4,145994.06,176407.4,168996.72,159168.17,164363.84,106434.64,173408.83,107646.91,162646.52,177716.78,112865.88,106119.164,107228.2,106671.41,107418.46,105895.164,110716.86,147084.58,194603.72,191428.9,255712.27,176652.03,167336.58,146081.1,167433.92,104021.89,171677.22,109292.61,105237.4,108373.414,160953.66,103594.2,174979.73,165263.45,108806.39,113474.36,98206.48,107234.33,110052.59,102518.98,159807.86,161897.48,162725.64,155464.31,171664.95,157789.36,164831.44,208380.4,172891.42,107418.375,108423.11,110173.56,108525.36,114057.1,106365.766,178891.45,
3972,1622.39624717723,10.732236,0,0,0,1330.4935,0,0,0,0,1083.6705,0,2287.6377,0,0,0,0,0,0,0,0,1041.8337,0,1401.6584,0,0,1537.9387,0,0,0,0,0,0,1061.2874,1147.5392,0,0,0,0,0,0,0,0,1056.7528,1016.04315,1040.5834,0,0,0,0,0,0,1034.9779,1097.4882,0,0,0,1138.0702,0,1295.267,1150.9708,0,1080.0565,0,1292.7225,0,0,0,0,0,0,0,0,0,1068.1859,0,87976.164,1091.978,0,1207.1488,0,0,0,1026.9066,0,0,1200.8192,0,0,1121.5706,
3973,1624.397234722814,10.73105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28310.117,0,0,0,0,0,0,0,0,0,0,0,0,0,
3976,1636.395164566032,10.730791,0,0,0,0,0,0,0,0,0,1269.3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.2548,0,1015.0202,0,0,0,0,0,0,0,0,0,0,0,0,0,35494.742,0,0,0,0,0,0,0,0,0,0,0,0,0,
3977,1639.3889204398959,10.73105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17047.115,0,0,0,0,0,0,0,0,0,0,0,0,0,
3979,676.624325684593,10.731322,3118.6467,5242.7656,3773.4614,2326.0247,4783.0,5779.965,3839.1433,3220.4143,3881.21,4908.1343,3446.2126,2849.0361,3339.4702,7406.3438,2128.1665,9235.24,3402.0913,12640.977,3268.5496,3577.7812,6636.9995,4931.436,1736.9816,3807.678,5086.9272,5808.787,11720.158,6560.3877,2905.212,2754.1106,5480.615,3797.5815,4291.7476,3807.9868,7580.9336,2264.4097,5222.102,9422.512,7097.7246,3995.819,3799.675,2603.0635,3493.5342,8926.144,12606.512,5728.996,5754.0415,3362.0588,2612.6938,13452.715,1125.0326,0,0,5027.435,9775.937,7813.6597,6578.166,4109.3745,4323.7817,12260.465,2151.0,7166.183,5043.379,4201.7456,13137.085,4650.2554,5702.3706,9651.257,4242.476,6678.601,6686.614,9416.847,4798.1035,6433.0024,4771.6494,4804.769,6586.2104,6057.7314,4876.5244,5273.139,5208.5166,5474.1094,6320.002,5525.361,5988.206,5050.3613,5397.3823,5859.4604,
3982,965.7174956058659,10.722143,0,1308.5936,1090.506,0,1321.7971,1290.7522,1048.6417,0,1091.1111,1157.431,8288.115,1197.4053,1472.3634,1073.5868,1158.0647,0,1079.8033,1014.00616,0,1125.6437,1015.73505,0,1451.669,1210.2012,0,0,1175.9169,0,0,1294.456,1182.3898,1007.77527,1061.4318,0,1000.2851,1123.285,1164.6497,1092.728,1009.2779,1255.2198,1152.9308,0,0,1228.44,1028.8411,0,1461.2839,1199.7931,0,0,0,0,1382.1077,1143.6816,0,0,0,1163.108,1142.8035,1150.2064,1395.056,0,1185.517,0,1122.7091,1245.5927,0,0,0,1132.821,1111.8876,0,0,1097.7338,0,0,1181.5087,1043.284,1070.3462,1265.5051,1247.7645,1011.946,1001.56384,0,1188.0331,1172.7456,1111.3536,1262.1271,
3984,1609.37103048878,10.731942,0,1468.9929,1412.5944,1044.4946,0,0,0,0,0,0,1573.7675,1230.8289,1170.8693,0,0,1504.8513,0,0,0,0,0,0,1536.4727,0,2122.765,1071.4451,0,1194.401,1154.4349,1112.0775,1038.9758,1019.592,1781.0494,1240.0046,0,1064.1174,0,1062.2743,1145.4747,0,1036.753,0,1105.2404,1231.2428,1030.0579,1048.9609,0,0,1049.0454,0,0,1281.8458,0,0,0,0,1240.287,1054.9796,0,0,0,1118.7812,2115.6926,0,0,1179.0033,0,1059.9492,0,0,1331.9943,0,1176.3242,1101.9896,111409.54,1174.3337,0,1482.9636,1281.6224,1296.277,1409.1957,0,1563.592,0,1412.3729,1135.4122,1035.7778,0,
3985,1614.3683901533177,10.7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27763.04,0,0,0,0,0,0,0,0,0,0,0,0,0,
3988,1619.4002107248136,10.731725,1694.6935,1550.3701,1281.6501,1167.765,0,1203.0526,1574.1707,1066.1565,1653.9473,1435.2675,2066.9697,1416.6503,1353.5209,1506.1909,1340.9705,0,1363.6465,1449.1361,1227.6898,1107.9698,1224.8151,1337.9431,0,1100.5569,2219.9333,1165.5765,1574.4462,1644.0947,1261.2112,2061.4863,1534.1158,1421.1293,1999.8766,1383.8793,1354.48,1398.1609,1402.7109,1445.1187,1932.8568,1389.3762,1411.7853,1796.4995,1563.8276,1548.4198,1520.1309,1485.6405,1084.3632,1060.2336,1127.6333,1178.447,1596.9869,1341.8645,1669.5139,1333.9752,1160.225,1137.6879,2103.7295,1664.3701,1315.2405,1375.4922,1495.3164,1526.6063,1600.3744,1372.8501,1129.4878,1349.1598,1791.2706,1315.5106,0,1340.728,1419.68,1783.125,1107.9401,1752.6176,193636.72,1911.2428,1613.875,2099.3613,1481.323,1437.5844,1273.9879,1524.7018,1185.826,1601.5234,1211.0007,2120.3748,1281.6805,1210.2413,
3993,696.6063797959793,10.749231,11036.676,17752.135,17435.47,5731.955,15043.842,8041.338,15275.609,6899.644,19662.623,22072.42,18398.775,13460.817,13445.942,34521.125,14192.16,23670.018,24270.705,18136.266,14991.375,12707.685,17880.777,24692.023,5586.7935,23979.229,12020.162,12178.3545,41780.95,28519.768,17063.34,12823.952,16839.95,9712.632,20234.178,16250.941,28017.938,11380.021,13726.688,25896.252,26196.852,9861.8545,8716.052,8697.116,17396.275,10511.883,14756.217,21042.525,21251.533,15308.505,7702.5054,15734.098,1068.0,0,1122.5093,17504.943,17243.764,17597.926,17671.793,34918.207,17564.768,14777.017,11420.517,7401.017,18064.49,26899.338,18575.092,14123.752,16008.203,12243.135,12176.06,16735.283,15193.193,13948.17,12069.19,17748.812,11359.426,18355.338,18000.232,18120.22,15557.518,18096.654,15407.976,20810.807,14508.121,17676.959,16944.2,16682.6,14816.91,16448.336,
3997,706.6344657794621,10.75412,7231.1826,10668.269,9412.853,2487.309,7902.802,3900.153,8757.74,4396.7183,10109.489,9982.039,7780.841,7725.476,5404.412,20880.074,7010.51,12635.782,11657.979,8241.891,7418.3306,6862.137,9213.535,11818.368,2644.75,12851.601,5343.481,6397.675,21679.271,18197.691,7832.9233,7192.1914,8130.0493,5586.8433,8537.936,8571.084,14380.942,5076.0713,6882.0586,12785.018,12788.374,5066.773,5165.7837,5361.842,8297.588,5698.5776,7498.8286,10302.068,10844.948,7326.929,3791.1921,7559.436,0,0,1004.25085,9452.788,9557.014,9415.816,8446.927,18212.049,8664.931,8192.939,5685.102,4700.5,9958.304,14753.853,9533.628,7752.6787,6967.4473,6277.5376,8756.18,8710.498,7154.9385,6764.4883,6830.356,9810.987,6566.6772,8997.392,8634.022,9115.396,8925.391,9481.141,8900.761,8389.086,9204.663,9230.91,8381.941,7922.276,8268.289,9233.042,
3998,658.5897501613238,10.757506,23411.76,18362.225,34052.85,27586.78,18431.46,36008.453,26830.043,14189.14,19073.396,18292.01,20376.049,12099.266,17299.547,17911.043,23537.697,17163.332,18303.857,34956.766,14200.689,15427.991,18594.504,21673.469,20527.703,16586.89,7502.9956,11619.336,26581.414,20249.863,15425.703,16538.758,28411.395,16697.324,24830.484,15409.31,27052.334,13342.833,22630.02,36832.77,27676.725,18699.398,24918.473,33683.605,16533.006,18965.154,30725.434,27122.703,14982.025,13422.437,18465.959,24724.32,2061.4602,2177.4138,1551.3977,32772.957,24929.275,27341.166,28559.537,22961.674,17734.568,30193.006,16066.309,30922.986,28990.25,26672.445,22096.977,48466.027,40381.01,26535.412,25554.22,30783.32,23097.771,21562.002,31267.88,22379.166,16478.1,25914.389,25193.914,25424.912,21934.678,24117.44,23403.883,22542.352,20601.598,22697.44,23352.002,23582.686,23447.84,23482.541,
3999,660.5884623329658,10.757277,8107.9395,6369.545,11917.304,9356.55,7060.4814,17540.041,10712.797,5099.2285,7777.024,5853.043,8969.462,5371.2197,6399.5063,6631.954,9743.327,5610.9287,6808.2285,13117.613,4871.6567,3883.3535,7743.469,9286.452,6792.5933,6832.1396,3157.3684,4475.416,10673.855,7818.6514,6361.797,6576.232,11403.459,7510.021,8000.127,5535.6978,11792.598,5646.0405,9349.404,15746.8545,10160.463,6116.0103,8326.223,12719.324,7192.035,7241.63,12247.888,9410.206,5406.88,6051.645,6871.211,10620.914,1082.8347,0,1107.8,13122.589,10152.223,12093.809,11321.3125,9429.64,7888.0576,11577.13,5238.6836,11468.455,13282.197,11445.043,8207.004,16040.561,14499.343,9832.246,12058.223,12015.713,8650.265,8555.426,12059.105,8856.762,5178.228,8300.185,9327.919,8084.2095,7692.8765,9187.864,8340.057,9832.539,8860.747,8115.682,7883.664,8659.379,8639.992,8277.331,
4000,668.6173713839264,10.756375,15633.946,11399.9375,19140.21,17078.242,11206.068,27554.715,16472.582,8581.033,13493.022,10850.41,17029.812,10465.246,11012.181,13599.305,16076.728,10886.422,12119.989,23856.002,8598.36,8785.233,13778.077,13963.174,11578.007,12169.64,4983.5254,13118.667,17772.465,11724.078,9342.171,12838.45,20240.844,9484.527,13164.519,9274.138,20644.045,8808.513,15867.964,27158.064,19048.27,12414.217,15596.71,20455.328,9472.035,14008.002,18559.406,17522.168,9160.042,11378.218,13354.905,16358.458,1019.20593,1117.6963,0,19886.248,18963.146,17912.242,22400.934,16847.006,11774.137,19666.816,10002.051,20766.062,22081.97,18123.201,14010.665,32157.342,25977.463,17907.713,18695.646,24145.17,16459.24,11046.521,22924.365,16042.094,11936.695,14661.166,17162.756,16503.139,16095.0,16217.9795,16971.453,14589.236,15103.49,14304.861,15585.832,15440.055,17082.29,16159.813,
4001,855.634562602754,10.758737,8517.014,10394.462,3693.149,4574.598,8964.121,4375.0347,8031.0674,6410.4473,4404.1084,3315.2805,3764.176,3451.2812,5820.3477,4975.381,3319.8955,9256.549,3931.9255,7038.861,3574.1946,6010.8354,6120.8247,5835.4146,8832.347,6332.5186,7237.038,6525.8584,6003.0513,5461.767,7095.5654,3359.0317,12881.61,6537.5537,4328.2236,5502.8584,8663.832,6498.914,5277.5215,8192.334,5708.9805,8611.691,8117.885,2148.6672,4565.5625,4365.8813,4859.254,6418.401,4180.002,5186.637,4514.6055,5114.5386,0,0,0,3459.2522,6545.751,4492.863,4562.859,4896.028,4791.776,4640.421,3755.8506,4726.7603,3078.1826,3508.4807,7851.0015,3012.7327,3664.0305,4749.05,7647.711,8175.4375,4869.2505,6764.22,7624.3535,5133.6553,4656.4185,5628.121,5177.965,4777.2705,6354.9053,5209.4297,5852.6304,6117.7505,5642.2495,5814.315,5846.084,5731.1997,5736.2075,5192.4966,
4005,700.6009689765912,10.761293,19554.541,15914.469,19485.346,16780.719,18855.857,19100.445,17469.695,8482.24,9643.345,8109.375,13096.0,11945.92,6631.1865,18042.855,11039.868,16028.634,6106.413,14484.4795,10637.698,8601.625,9136.803,15168.931,7148.675,6388.33,11901.518,16054.305,14428.783,10737.064,13348.033,4791.171,13618.969,10979.877,13420.564,8387.687,18978.002,16391.895,18890.326,11563.1455,14456.95,13966.527,23721.455,25819.527,5914.7075,13396.879,14867.635,24177.91,14574.476,19221.24,17132.012,20399.133,2324.7087,1778.8276,1873.0867,19423.633,20245.057,22041.58,12869.443,15718.757,8376.802,16790.736,11075.573,28536.188,9723.619,19424.488,17336.484,27013.76,20743.182,16079.878,12142.073,9321.52,22807.236,17850.697,26267.682,15221.742,7890.9243,16371.738,15308.695,14524.732,16405.545,16943.104,14222.018,13727.541,15027.898,14172.236,15360.0,15088.582,15078.3955,16477.545,
4010,1684.3889581105946,10.766529,1220.1705,0,0,0,0,0,0,0,0,1082.5298,0,0,0,0,0,0,1236.379,0,0,0,0,0,0,1012.7663,1312.308,0,0,0,1145.5812,1029.1573,1070.519,0,1107.1029,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.3481,1039.155,0,0,1110.126,1102.4161,1128.2588,0,0,0,0,0,0,0,0,0,0,1105.8757,1084.4991,0,0,0,0,0,0,0,0,0,81753.71,1065.4823,1042.2083,1176.9585,0,0,1344.8107,0,1021.9178,1069.3754,0,0,1173.1819,1174.7507,
4011,1687.3856307414298,10.762811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38381.03,0,0,0,0,0,0,0,0,0,0,1040.8983,0,0,
4014,1696.4168652985952,10.763787,0,1216.8595,0,0,0,0,0,0,0,0,1037.1797,0,0,1079.4841,0,0,0,0,0,0,0,1023.7786,0,0,1039.8071,0,0,1112.0859,1229.8643,1167.4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67940.84,0,0,0,0,0,0,0,1224.9277,0,0,1039.7535,0,0,
4017,1693.4190780075135,10.766173,1051.1138,1139.3518,1333.0016,0,0,0,0,0,1716.7019,1155.5779,2050.2554,0,1923.4902,1090.4675,0,0,0,1008.2147,1311.8368,0,1235.4391,1103.6864,0,0,1753.4899,0,0,1220.5403,1103.2139,1367.1362,1177.639,1264.3779,1927.7449,1121.358,0,1132.7701,0,1081.02,1081.2368,1053.6553,1152.5791,0,1057.1296,1012.7306,1032.9888,1159.2881,1034.0256,1044.4897,1100.7366,1364.3605,1118.3047,1127.4072,1010.43915,1272.1393,1179.4792,1572.5298,0,0,1238.5563,1475.0806,1011.002,1136.6332,1694.3544,0,1347.84,1309.0413,1644.2017,1099.6648,0,1401.519,0,0,0,1106.8138,133730.62,1257.962,1273.562,1642.1566,1519.0286,1038.9524,1061.0042,1305.8837,1214.8281,0,1085.4113,1080.8877,1268.5963,1068.2915,
4020,698.6107535684921,10.775995,12544.245,14746.948,16112.745,11048.223,15366.863,16222.682,17321.984,11299.1045,16705.965,12806.294,16492.531,14585.94,13740.011,18644.365,12583.966,22251.48,17180.572,18974.629,12560.161,11481.937,14253.013,16324.706,9180.291,20226.781,15083.7705,20073.004,24314.096,18585.86,15879.747,14987.122,20909.86,11575.0,14724.9375,16897.572,21496.553,14622.494,15983.074,15968.204,18171.598,11801.307,16350.565,16207.727,15312.82,14978.095,18385.01,22503.732,20557.584,18554.098,10490.87,19110.07,0,0,0,18803.223,19507.734,15849.553,18428.14,17530.066,19322.818,16149.182,17005.838,19694.014,20202.725,15405.408,18756.219,20453.639,17871.91,17599.012,18289.646,18777.93,16827.295,15222.607,20651.2,17485.36,8562.516,15632.761,16442.496,17905.072,17214.094,16570.621,17052.549,17035.0,17203.465,15421.283,17471.621,15681.001,16098.89,15244.0,
4021,712.6427000968283,10.7753105,8098.065,6741.6606,9465.456,8488.002,5976.5415,10323.444,8548.035,9385.436,7515.844,5876.7236,9162.436,6326.11,7507.7026,11184.331,8109.2,7637.8916,6763.5107,9117.753,6227.837,10584.02,6892.284,8092.9136,7689.554,7984.2905,7261.4165,8815.068,8055.3633,6209.827,7691.237,10185.17,9975.617,7399.6855,6244.7188,7319.0273,9191.907,9370.745,7942.3525,7640.401,6749.781,8899.519,9568.56,11973.957,12031.487,7547.005,7054.5615,8384.244,7227.9316,8322.905,6863.223,8101.68,2323.0488,2351.758,3176.9277,10249.72,11441.859,8734.607,8245.042,8362.435,6866.136,7708.584,8004.719,7479.7314,9736.422,7207.5264,9322.893,9162.121,6489.4165,7590.066,10325.358,8108.675,6954.29,5890.361,15662.089,8040.3135,5991.5693,8028.6895,8210.0,7066.3687,7308.325,7401.5156,9485.334,9723.432,9032.144,7179.8164,11315.188,7551.891,7662.1973,7372.3813,
